0,|ADJ⟪NOUN|,|الولايات المتحدة|
2,|ADV⟪VERB⟪PRON⟪NOUN|,|من الأساليب العنيفة التي اعتمد ها مسؤولو الاجهزة الامنية الاميركية خلال تحريات هم عن الضالعين في هجمات 11 ايلول|
2,|VERB⟫ADJ|,|اكثر من مليوني ايراني غالبيت هم من الكوادر المتخصصة و خريجي جامعات اوروبية و اميركية ، غادروا ايران اثناء الثورة الاسلامية .|
2,|VERB⟪PRON⟪NOUN|,|حفلات الزفاف الجماعي التي تنظم ها الجمعية منذ 1995|
2,|VERB⟪PROPN⟪VERB|,|و اضاف ان ايلاهي شريفيبور احدى الناشطات الايرانيات في منظمة " هيومان رايتس ووتش " الاميركية المدافعة عن حقوق الانسان شاركت ايضا في اعداد الشريط وفبركته و بث ه|
2,|VERB⟪PRON⟪VERB|,|ان " العراق لا يثق في مجلس الامن . ان نا نرا ه مجلسا ل لحرب و ب شكل خاص ضد دول العالم الثالث|
2,|VERB⟪NOUN⟪NOUN|,|زيارة معابد في ها تعود الى ما بين القرنين السابع و الثالث قبل المسيح|
2,|VERB⟪VERB⟪VERB|,|و استعد الشباب ل لبطولة من خلال معسكر في مدينة تبول ( شمال السعودية ) التي اختار ها المسؤولون في ه ل تقارب مناخ ها مع مناخ العاصمة الاردنية عمان ، و لعب مباراة ودية مع فريق الوطني ، احد اندية الدرجة الثانية ، و فاز في ها 4-1|
2,|VERB⟪VERB⟪PRON|,|ل أن ه س تثور " تساؤلات خطيرة " إذا شملت العراق من دون أدلة على تورط ه في هجمات 11 أيلول|
2,|VERB⟪PRON⟪NOUN⟪VERB|,|تشهد ه حفلات الزفاف الجماعي التي تنظم ها الجمعية منذ 1995|
2,|VERB⟪PRON⟪NOUN⟪NOUN|,|عن اجراء اول اختبار ل هذا الصاروخ الذي يمكن ان يطاول غالبية بلدان المنطقة و من ها اسرائيل|
2,|:⟪NOUN|,|بعض المواضيع المتوقعة ل ليوم السبت :|
2,|/⟪ADV|,|من 15 تموز /|
2,|،⟪PROPN|,|ايرفاين ،|
2,|/⟪NUM|,|11 /|
2,|،⟪PRON|,|ان ه اثناء اقامة الحفل و بناء على خلفية ثأرية ،|
2,|)⟪NUM|,|3-7 )|
2,|NUM⟫(|,|( 3-7|
2,|ADJ⟫"|,|" مجموعة اللصوص كانت موجودة على مقربة من قيادة الاركان|
2,|PROPN⟫-|,|- و ص ف -|
2,|NUM⟫/|,|/ 8|
2,|،⟪ADV|,|و ب حسب بالتيانسكي ،|
2,|PROPN⟫:|,|: علي أبو الراغب .|
2,|"⟪ADJ|,|الجانب الفلسطيني مطالب ب تصليب مواقف ه و عدم الخضوع ل لضغوط "|
2,|،⟪NUM|,|22 ،|
2,|NOUN⟫،|,|، ب الامكان ابراز الانتقادات عبر طرح سؤال او سؤالين على اربعة او خمسة اشخاص شاهدو ه لدى خروج هم من القاعة ، ثم طرح السؤال على ناقد سينمائي او اثنين ل يعطوا راي هم في الفيلم .|
2,|-⟪NOUN|,|الى ان اندلاع الحرائق في الغابات -|
2,|NOUN⟫*|,|* الصغار|
2,|،⟪ADJ|,|و س تكونون خير سلف ل خير خلف ،|
2,|ADJ⟫(|,|( 12 ذهبية و 6 فضية و 8 برونزية|
2,|"⟪PRON|,|علي ك ا لا تنسى ان ك مدين ل ي ب مال "|
2,|؟⟪VERB|,|و ل ما لا تطرح اسئلة على نور الشريف نفس ه ل يكون الموضوع متكاملا ؟|
2,|PRON⟫"|,|" علي ك ا لا تنسى ان ك مدين ل ي ب مال|
2,|)⟪ADJ|,|12 ذهبية و 6 فضية و 8 برونزية )|
2,|.⟪ADJ|,|مجموعة اللصوص كانت موجودة على مقربة من قيادة الاركان .|
2,|ADV⟫"|,|" ثمة اضرار وقعت|
2,|NOUN⟫-|,|- ان البنزين الخالي من الرصاص يوفر المستوى عين ه من الطاقة و الاداء الذي يوفر ه البنزين المحتوي على الرصاص ، غير ان اداء السيارات القديمة س يعتمد على جودة صيانت ها|
2,|:⟪PROPN|,|نيقوسيا 15-7 :|
2,|ADJ⟫/|,|/ 11 الحالي|
2,|.⟪PRON|,|ان ها مفاجأة ب الفعل .|
2,|.⟪ADV|,|غير ان الشرطة عادت و القت القبض على عادل الذي احيل الى المدعي العام .|
2,|%⟪NUM|,|الى 33 %|
2,|"⟪ADV|,|بعد ثوان "|
2,|VERB⟫>|,|> ب التعاون مع اللجنة الثقافية في جمعية خريجي الجامعة الاميركية في بيروت ، دعا يوسف الاشقر الى توقيع كتاب ه الجديد " عولمة الرعب " من الساعة 6.00 مساء حتى الساعة 9.00 ليل الاثنين 21 كانون الثاني في نادي الجمعية ، شارع عبد العزيز|
2,|/⟪NOUN|,|من 8 الى 10 كانون الاول /|
2,|(⟪VERB|,|" الامر يخيف ني بعض الشيء (|
2,|؟⟪NOUN|,|ف كيف يكون الامر ب النسبة الى عقدة الجباية ، أو الى عقدة تأمين المال اللازم ل لفيول ؟|
2,|VERB⟫*|,|* نعى رئيس مجلس النواب نبيه بري و اعضاء المجلس النائب السابق غانم ، و يصلى ل راحة نفس ه الساعة الثانية بعد ظهر اليوم في كنيسة المخلص في بلدت ه حمانا .|
2,|ADV⟫(|,|( وسط|
2,|VERB⟫-|,|- حضر ه ياسر عرفات|
2,|:⟪ADV|,|هنا لائحة ب اعضاء الحكومة الاردنية الجديدة ب رئاسة علي أبو الراغب :|
2,|)⟪ADV|,|وسط )|
2,|(⟪NOUN|,|و الرئيس (|
2,|VERB⟫(|,|( و تبنت منظمة مجاهدي خلق المعارضة ل لنظام الايراني في اتصال هاتفي مع وكالة فرانس برس في نيقوسيا هذه الانفجارات|
2,|ADJ⟫-|,|- أميركية|
2,|PROPN⟪/⟪ADV|,|من 15 تموز / يوليو|
2,|)⟪NUM⟫(|,|( 3-7 )|
2,|/⟪NUM⟫/|,|/ 8 /|
2,|PROPN⟫-⟫NUM|,|1 - نيوجيرزي نتس 24-11|
2,|PROPN⟫:⟫NOUN|,|رئيس الوزراء وزير الدفاع : علي أبو الراغب .|
2,|NOUN⟪،⟪VERB|,|عقد الرئيس الاميركي بيل كلينتون و رئيس الوزراء الاسرائيلي ايهود باراك و الرئيس الفلسطيني ياسر عرفات مساء الجمعة اجتماع عمل ثلاثيا هو الثاني منذ بدء قمة كامب ديفيد ، حسب ما اعلن مسؤول في البيت الابيض اليوم السبت|
2,|NUM⟫/⟫NUM|,|13 / 8|
2,|"⟪VERB⟪VERB|,|و اضافت كيلي البالغة من العمر 47 عاما " نريد العيش ب بساطة و دراسة اللغة العربية ان امكن ل نكون اصوات معبرة عن اولئك الذين نؤمن ب ان هم ضحايا ابرياء ل حصار ظالم "|
2,|VERB⟪،⟪VERB|,|و شدد عرفات على " الحاجة الى حشد كافة الجهود ، و تنسيق المواقف و لم الشمل و إعادة اللحمة الى الصف العربي ، ل يعود اكثر قوة و صلابة في مواجهة التحديات المقبلة|
2,|:⟪NOUN⟫*|,|* الصغار :|
2,|NUM⟪،⟪NUM|,|22 ، 15|
2,|.⟪"⟪VERB|,|و قال رئيس التحالف الليبرالي ميروسلاف فيكوفيتش ل وكالة فرانس برس " ان الاستقلال ل مونتنينغرو هو الوسيلة الوحيدة ل تحسين الوضع المعيشي " .|
2,|"⟪ADJ⟫"|,|" الجانب الفلسطيني مطالب ب تصليب مواقف ه و عدم الخضوع ل لضغوط "|
2,|)⟪ADJ⟫(|,|( 12 ذهبية و 6 فضية و 8 برونزية )|
2,|NOUN⟪-⟪NOUN|,|ارض - ارض|
2,|VERB⟪،⟪PRON|,|ان ه اثناء اقامة الحفل و بناء على خلفية ثأرية ، اقدم خالد الكحلوت ( 22 عاما ) ب اطلاق النار على سعيد الحرازين ( 30 عاما )|
2,|NUM⟫(⟫PROPN|,|حسين باقر ( 6|
2,|ADJ⟫/⟫NUM|,|6 / 11 الحالي|
2,|PROPN⟪،⟪PROPN|,|و تونس 17-18 ، و الاردن 25-26 على التوالي|
2,|NOUN⟪،⟪NOUN|,|دعوات ها الى الايرانييين المهاجرين ل لعودة الى ايران ، و خصوصا المتمولين من هم الذين يعيشون في المنفى في اوروبا و الولايات المتحدة منذ قيام الثورة الاسلامية في 1979|
2,|NUM⟪/⟪NUM|,|11 / 9|
2,|"⟪PRON⟫"|,|" علي ك ا لا تنسى ان ك مدين ل ي ب مال "|
2,|NOUN⟪،⟪PROPN|,|استراليا ، حاملة اللقب|
2,|ADV⟪،⟪ADV|,|نحو 20 اسلاميا مسلحا ، و نحو 40 جريحا|
2,|"⟪ADV⟫"|,|" بعد ثوان "|
2,|VERB⟪.⟪VERB|,|و بدا ستيفن كنت نحيلا جدا ، الا ان ه اغتسل و حلق ذقن ه ل لمرة الاولى منذ فترة لا بد ان تكون طويلة . و ب ما ان المناسبة تستحق العناء اشترى سروالا ازرق و حذاء جديدين و معطفا خفيفا ل يبدا ب ها حيات ه الجديدة|
2,|NUM⟪/⟪NOUN|,|تاريخ 12 / 11|
2,|NOUN⟪:⟪NOUN|,|الروابط التي تشد ه الى صربيا : الدين ( الارثوذكسية ) و الثقافة ( لغة واحدة هي الصربية ) و تقاسم العديد من التقاليد و الارتباط الاقتصادي|
2,|.⟪(⟪VERB|,|و أضاف : " ان هما لجنتان فنيتان س تناقشان وقفاً ل لنار في جبال النوبة فقط ( .|
2,|PRON⟪،⟪VERB|,|و ردا على سؤال ل شبكة التلفزيون اليوم السبت ، روى قائد سلاح المدفعية لدى القوات الروسية في الشيشان الكولونيل سيرغي ماتفيف الذي كان موجودا في مطار خان قلعة ، ان ه تلقى الامر ب القصف على مجموعة من " اللصوص "|
2,|PRON⟪،⟪PROPN|,|ايرفاين ، الذي حل في المركز الاول في جائزة النمسا العام الماضي على سيارة فيراري|
2,|NOUN⟪%⟪NUM|,|40 % من التعداد السكاني|
2,|ADJ⟫"⟫SCONJ|,|ان " مجموعة اللصوص كانت موجودة على مقربة من قيادة الاركان|
2,|)⟪ADV⟫(|,|( وسط )|
2,|VERB⟪،⟪ADJ|,|و جولة بوش مقررة سلفاً ل لدفاع عن سياست ه الاقتصادية ، و هو زار أولاً شركة جون دير ل لمعدات الزراعية في ايلينويز التي اعلنت العام الماضي اكبر خسارة تسجل ها منذ عشر سنين أدت إلى خفض الوظائف|
2,|ADJ⟫-⟪ADJ|,|روسية - أميركية|
2,|:⟪NOUN⟫-|,|- وزن 91 كيلغ :|
2,|PROPN⟫:⟫NOUN⟫-|,|- رئيس الوزراء وزير الدفاع : علي أبو الراغب .|
2,|/⟪NUM⟫/⟫NUM|,|13 / 8 /|
2,|.⟪"⟪VERB⟪VERB|,|و اضافت كيلي البالغة من العمر 47 عاما " نريد العيش ب بساطة و دراسة اللغة العربية ان امكن ل نكون اصوات معبرة عن اولئك الذين نؤمن ب ان هم ضحايا ابرياء ل حصار ظالم " .|
2,|ADJ⟪PROPN⟪/⟪ADV|,|في شباط / فبراير الماضي|
2,|)⟪NUM⟫(⟪PROPN|,|برنار ماكوفي ( 2 )|
2,|NOUN⟪-⟪NOUN⟪NOUN|,|ل صاروخ ارض - ارض|
2,|ADJ⟫/⟫NUM⟪NOUN|,|يوم 6 / 11 الحالي|
2,|)⟪NUM⟫(⟫PROPN|,|حسين باقر ( 6 )|
2,|)⟪ADJ⟫(⟪NOUN|,|26 ميدالية ( 12 ذهبية و 6 فضية و 8 برونزية )|
2,|.⟪VERB⟪،⟪VERB|,|بعد يومين من إعلان مساعد وزير الخارجية الاميركي ل شؤون الشرق الاوسط وليم بيرنز ان لا قرار اميركياً في شأن العراق ، قال وزير الخارجية الالماني يوشكا فيشر ان برلين س تلتزم " الحرص البالغ " حيال توسيع الحملة الاميركية على الارهاب الى خارج افغانستان ل أن ه س تثور " تساؤلات خطيرة " إذا شملت العراق من دون أدلة على تورط ه في هجمات 11 أيلول ، و ذلك فيما يزور رئيس الوزراء التركي بولنت أجاويد واشنطن ل لبحث في هذه المسألة إلى قضايا أخرى .|
2,|PROPN⟪/⟪ADV⟪VERB|,|ان يعود الى الولايات المتحدة في 25 تموز / يوليو|
2,|NUM⟪PROPN⟪/⟪ADV|,|في 2 اب / اغسطس 1990|
2,|PROPN⟪/⟪ADV⟪ADJ|,|المقرر عقد ها في ايلول / سبتمبر|
2,|NUM⟫NUM⟪،⟪NUM|,|3 ، 7 مليون|
2,|.⟪.⟪(⟪VERB|,|و أضاف : " ان هما لجنتان فنيتان س تناقشان وقفاً ل لنار في جبال النوبة فقط ( . .|
2,|.⟪VERB⟪.⟪VERB|,|و بدا ستيفن كنت نحيلا جدا ، الا ان ه اغتسل و حلق ذقن ه ل لمرة الاولى منذ فترة لا بد ان تكون طويلة . و ب ما ان المناسبة تستحق العناء اشترى سروالا ازرق و حذاء جديدين و معطفا خفيفا ل يبدا ب ها حيات ه الجديدة .|
2,|،⟪PROPN⟪،⟪PROPN|,|( و ص ف ، رويترز ،|
2,|VERB⟪:⟪NOUN⟫-|,|- وزن 91 كيلغ : فاز زياد العبد ( فلسطين ) على فاضل زيد ( العراق )|
2,|PROPN⟫NUM⟪،⟪NUM|,|03 ، 50 ت غ|
2,|NUM⟫/⟫NUM⟫ADP|,|في 14 / 1|
2,|ADJ⟫-⟪ADJ⟪NOUN|,|محادثات عسكرية روسية - أميركية|
2,|)⟪ADJ⟫(⟪PROPN⟫:⟫NOUN|,|وزير الدولة ل شؤون رئاسة الوزراء : مصطفى القيسي ( جديد )|
2,|"⟪ADJ⟫"⟪VERB|,|و اضاف " انا يوغوسلافي احمل الجنسية الصربية "|
2,|NUM⟪/⟪NUM⟫/⟫NUM|,|13 / 8 / 1992|
2,|ADJ⟫/⟫NUM⟪NOUN⟪VERB|,|أجرت ه " الحياة " ب واشنطن يوم 6 / 11 الحالي|
2,|NOUN⟫NUM⟫NUM⟪،⟪NUM|,|3 ، 7 مليون برميل|
2,|.⟪.⟪.⟪(⟪VERB|,|و أضاف : " ان هما لجنتان فنيتان س تناقشان وقفاً ل لنار في جبال النوبة فقط ( . . .|
2,|NUM⟪PROPN⟪/⟪ADV⟪VERB|,|و اثارت هذه العملية تظاهرات دامية في الاراضي الفلسطينية في ايلول / سبتمبر 1996|
2,|ADJ⟪PROPN⟪/⟪ADV⟪VERB|,|يملك ها بيض في شباط / فبراير الماضي|
2,|/⟪NUM⟫/⟫NUM⟫ADP|,|في 14 / 1 /|
2,|.⟪VERB⟪:⟪NOUN⟫-|,|- وزن 91 كيلغ : فاز زياد العبد ( فلسطين ) على فاضل زيد ( العراق ) .|
2,|)⟪ADJ⟫(⟪PROPN⟫:⟫NOUN⟫-|,|- وزير الدولة ل شؤون رئاسة الوزراء : مصطفى القيسي ( جديد )|
2,|)⟪ADJ⟫(⟪NOUN⟪NOUN|,|ب رصيد 26 ميدالية ( 12 ذهبية و 6 فضية و 8 برونزية )|
2,|NUM⟪/⟪NUM⟫/⟫NUM⟪NOUN|,|تاريخ 13 / 8 / 1992|
2,|)⟪.⟪.⟪.⟪(⟪VERB|,|و أضاف : " ان هما لجنتان فنيتان س تناقشان وقفاً ل لنار في جبال النوبة فقط ( . . . )|
2,|NUM⟪/⟪NUM⟫/⟫NUM⟪NOUN⟪NOUN|,|القانون الرقم 161 تاريخ 13 / 8 / 1992|
2,|NOUN⟫VERB|,|اذا كان هذا الفيلم يستحق فعلا انتقادا ل نوعيت ه الرديئة ، و هذا ما شعرت ب ه على يبدو ، ب الامكان ابراز الانتقادات عبر طرح سؤال او سؤالين على اربعة او خمسة اشخاص شاهدو ه لدى خروج هم من القاعة ، ثم طرح السؤال على ناقد سينمائي او اثنين ل يعطوا راي هم في الفيلم .|
2,|CCONJ⟪VERB|,|ف فاز ب الدوري السعودي 3 مرات اعوام 91 و 92 و 1993 ، و كأس الاتحاد ( كأس الامير فيصل حاليا ) مرتين عامي 88 و 89 ، و كأس ولي العهد السعودي 3 مرات اعوام 93 و 96 و 99 ، و كأس ابطال الاندية العربية مرتين عامي 93 و 99 ، و|
2,|!⟪VERB|,|أيها الأوادم لا تدفعوا فواتير الكهرباء !|
2,|CCONJ⟪PROPN|,|الطالبان و|
2,|AUX⟪PRON|,|" علي نا ان|
2,|.⟪VERB⟪VERB|,|و اثارت هذه العملية تظاهرات دامية في الاراضي الفلسطينية في ايلول / سبتمبر 1996 اوقعت اكثر من 80 قتيلا في الجانبين الفلسطيني و الاسرائيلي .|
2,|.⟪NOUN⟪VERB|,|و كان اعلن في تموز / يوليو 1998 عن اجراء اول اختبار ل هذا الصاروخ الذي يمكن ان يطاول غالبية بلدان المنطقة و من ها اسرائيل .|
2,|PROPN⟪NOUN⟪NOUN|,|عند الساعة 03 ، 50 ت غ|
2,|NUM⟪NOUN⟪NOUN|,|عند الساعة 17.35 ب توقيت واشنطن ( 22.35 ب توقيت غرينيتش )|
2,|NUM⟪NUM⟪NOUN|,|ب نسبة 97 ، 29 في المئة|
2,|ADV⟪NOUN⟪NOUN|,|مقابل مليون ريال ( نحو 270 الف دولار )|
2,|،⟪NOUN⟪VERB|,|و تصدرت الجزائر الترتيب العام ب رصيد 26 ميدالية ( 12 ذهبية و 6 فضية و 8 برونزية ) ،|
2,|VERB⟪VERB⟪NOUN|,|و من المقرر ان يغادر الرئيس الاميركي الاربعاء المقبل الى اليابان حيث س يشارك في قمة الثمانية ( الدول الصناعية السبع و روسيا ) . و يتوقع ان يعود الى الولايات المتحدة في 25 تموز / يوليو|
2,|PRON⟪NOUN⟪NOUN|,|الشركة العربية ل لتطوير ( السورية ) و شركة " بن لادن " السعودية اللتين حصلتا مؤخرا من المجلس الاعلى ل لسياحة على التراخيص الضرورية ل مشروع هما|
2,|ADV⟪NOUN⟪VERB|,|و تشهد الجزائر منذ بداية تموز / يوليو|
2,|ADJ⟪NOUN⟪VERB|,|ك ما جمع هما بيت قصيد ابي الطيب المتنبي ، و هو ل لتذكير شاعر عربي كبير كان رائياً ، و قد يكون قال هذا البيت في اسرائيل|
2,|.⟪VERB⟪NOUN⟪VERB|,|و ادى هذا الانفصال في حزيران / يونيو الماضي الى اجراء انتخابات بلدية فرعية ف بقيت بودغوريتشا ب ايدي السلطة بينما سيطرت المعارضة الموالية ل ميلوسيفيتش على مدينة هرسك نوفي .|
2,|)⟪VERB|,|( و تبنت منظمة مجاهدي خلق المعارضة ل لنظام الايراني في اتصال هاتفي مع وكالة فرانس برس في نيقوسيا هذه الانفجارات )|
2,|NOUN⟪NOUN⟪NOUN⟪VERB|,|" تلقينا الامر عند الساعة 22 ، 15 من يوم امس الجمعة ب قصف الغابة حيث كان يوجد ، ب حسب معلومات نا ، لصوص|
2,|NOUN⟪ADV⟪VERB|,|حققت السعودية حاملة اللقب فوز ها الاول على حساب مصر ، التي تشارك ب منتخب الشباب ، 25-17 ( الشوط الاول 13-11 ) اليوم السبت في صالة قصر الرياضة في عمان ضمن بطولة العرب الثانية ل لرجال في كرة اليد على كأس الامير فيصل بن فهد التي يستضيف ها الاردن حتى 20 تموز / يوليو الحالي|
2,|.⟪ADJ⟪VERB|,|و قال ، ب حسب المصدر نفس ه ان " 95 في المئة من التصريحات التي تم الادلاء ب ها مغلوطة و كانت استجابة ل طلب من رحمي و عبادي " .|
2,|"⟪NOUN⟪VERB|,|" اصدرت التعليمات ل ادارات الجوازات المختصة ل متابعة اوضاع جميع المنشآت - الشركات و المؤسسات و الافراد و التاكد من حجم العمالة الوافدة لدي ها و عمل هم وفق الاغراض و المهن المستقدمين ل اجل ها و التاكد من ممارسة المواطنين ل لمهن و الانشطة المقصورة علي هم ب مشاركة مفتشين من الجهات و المصالح الحكومية ذات العلاقة و ضبط جميع انواع المخالفات و اتخاذ اشد العقوبات "|
